Revision, Part, Chapter, Section
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11 Error Detection and Recovery'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.1 Lost Packet Detection'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2 Link Behavior Under Error'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2.1 Recoverable Errors'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2.2 Idle Sequence Errors'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2.3 Control Symbol Errors'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2.3.1 Link Protocol Violations'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2.3.2 Corrupted Control symbols'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2.4 Packet Errors'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2.5 Link Time-Out'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2.6 Input Error-Stopped Recovery Process'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.11.2.7 Output Error-Stopped Recovery Process'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 5 LP-Serial Protocol', '5.12 Power Management'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.1 Introduction'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.2 Register Map'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.3 Reserved Register and Bit Behavior'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.4 Capability Registers (CARs)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.4.1 Processing Element Features CAR (Configuration Space Offset 0x10)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.5 Generic End Point Devices'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.5.1 Register Map'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.5.2 Command and Status Registers (CSRs)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.5.2.1 1x/4x LP-Serial Register Block Header (Block Offset 0x0)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.5.2.2 Port Link Time-out Control CSR (Block Offset 0x20)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.5.2.3 Port Response Time-out Control CSR (Block Offset 0x24)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.5.2.4 Port General Control CSR (Block Offset 0x3C)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.5.2.5 Port n Error and Status CSRs (Block Offsets 0x58, 78, ..., 238)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.5.2.6 Port n Control CSR (Block Offsets 0x5C, 7C, ..., 23C)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6 Generic End Point Devices, software assisted error recovery option'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.1 Register Map'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2 Command and Status Registers (CSRs)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2.1 1x/4x LP-Serial Register Block Header (Block Offset 0x0)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2.2 Port Link Time-out Control CSR (Block Offset 0x20)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2.3 Port Response Time-out Control CSR (Block Offset 0x24)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2.4 Port General Control CSR (Block Offset 0x3C)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2.5 Port n Link Maintenance Request CSRs (Block Offsets 0x40, 60, ..., 220)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2.6 Port n Link Maintenance Response CSRs(Block Offsets 0x44, 64, ..., 224)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2.7 Port n Local ackID CSRs (Block Offsets 0x48, 68, ..., 228)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2.8 Port n Error and Status CSRs (Block Offset 0x58, 78, ..., 238)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.6.2.9 Port n Control CSR (Block Offsets 0x5C, 7C, ..., 23C)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.7 Generic End Point Free Devices'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.7.1 Register Map'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.7.2 Command and Status Registers (CSRs)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.7.2.1 1x/4x LP-Serial Register Block Header (Block Offset 0x0)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.7.2.2 Port Link Time-out Control CSR (Block Offset 0x20)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.7.2.3 Port General Control CSR (Block Offset 0x3C)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.7.2.4 Port n Error and Status CSRs (Block Offsets 0x58, 78, .., 238)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.7.2.5 Port n Control CSR (Block Offsets 0x5C, 7C, ..., 23C)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8 Generic End Point Free Devices, software assisted error recovery option'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.1 Register Map'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.2 Command and Status Registers (CSRs)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.2.1 1x/4x LP-Serial Register Block Header (Block Offset 0x0)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.2.2 Port Link Time-out Control CSR (Block Offset 0x20)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.2.3 Port General Control CSR (Block Offset 0x3C)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.2.4 Port n Link Maintenance Request CSRs(Block Offsets 0x40, 60, ..., 220)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.2.5 Port n Link Maintenance Response CSRs(Block Offsets 0x44, 64, ..., 224)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.2.6 Port n Local ackID CSRs (Block Offsets 0x48, 68, ..., 228)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.2.7 Port n Error and Status CSRs (Block Offset 0x58, 78, ..., 238)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 6 LP-Serial Registers', '6.8.2.8 Port n Control CSR (Block Offsets 0x5C, 7C, ..., 23C)'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 7 Signal Descriptions', '7.1 Introduction'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 7 Signal Descriptions', '7.2 Signal Definitions'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 7 Signal Descriptions', '7.3 Serial RapidIO Interface Diagrams'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.1 Introduction'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.2 Signal Definitions'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.3 Equalization'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.4 Explanatory Note on Transmitter and Receiver Specifications'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.5 Transmitter Specifications'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.6 Receiver Specifications'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.7 Receiver Eye Diagrams'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.8 Measurement and Test Requirements'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.8.1 Eye template measurements'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.8.2 Jitter test measurements'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.8.3 Transmit jitter'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.8.4 Jitter tolerance'
'1.3', 'RapidIO Interconnect Specification Part 6: LP-Serial Physical Layer Specification', 'Chapter 8 Electrical Specifications', '8.0 Gb/s link'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 1 Overview', '1.1 Introduction'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 1 Overview', '1.2 Overview'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 2 System Exploration and Initialization', '2.1 Introduction'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 2 System Exploration and Initialization', '2.2 Boot code access'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 2 System Exploration and Initialization', '2.3 Exploration and initialization'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 2 System Exploration and Initialization', '2.3.1 Exploration and initialization rules'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 2 System Exploration and Initialization', '2.3.2 Exploration and initialization algorithm'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 2 System Exploration and Initialization', '2.3.3 Exploration and initialization example'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.1 Introduction'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2 Class Partitioning'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.1 Generic: All devices'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.1.1 General requirements'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.1.2 Operation support as target'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.1.3 Operation support as source'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.2 Class 1: Simple target device'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.2.1 General requirements'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.2.2 Operation support as target'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.2.3 Operation support as source'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.3 Class 2: Simple mastering device'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.3.1 General requirements'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.3.2 Operation support as target'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.3.3 Operation support as source'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.4 Class 3: Complex mastering device'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.4.1 General requirements'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.4.2 Operation support as target'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 3 RapidIO Device Class Requirements', '3.2.4.3 Operation support as source'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.1 Introduction'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.2 Address Map Considerations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.3 Transaction Flow'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.3.1 PCI 2.2 Transaction Flow'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.3.2 PCI-X Transaction Flow'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.4 RapidIO to PCI Transaction Mapping'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.5 Operation Ordering and Transaction Delivery'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.5.1 Operation Ordering'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.5.2 Transaction Delivery Ordering'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.5.3 PCI-X Relaxed Ordering Considerations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.6 Interactions with Globally Shared Memory'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.6.1 I/O Read Operation Details'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.6.1.1 Internal Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.6.1.2 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.6.2 Data Cache Flush Operation Details'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.6.2.1 Internal Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.6.2.2 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.7 Byte Lane and Byte Enable Usage'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 4 PCI Considerations', '4.8 Error Management'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.1 Introduction'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2 Processing Element Behavior'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.1 Processor-Memory Processing Element'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.1.1 I/O Read Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.1.1.1 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.1.1.2 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2 Memory-only Processing Element'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.1 Read Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.1.1 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.1.2 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.2 Instruction Read Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.2.1 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.2.2 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.3 Read for Ownership Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.3.1 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.3.2 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.4 Data Cache and Instruction Cache Invalidate Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.4.1 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.4.2 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.5 Castout Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.5.1 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.6 Data Cache Flush Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.6.1 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.6.2 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.7 I/O Read Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.7.1 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.2.7.2 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3 Processor-only Processing Element'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.1 Read Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.1.1 Internal Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.1.2 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.1.3 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.2 Instruction Read Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.2.1 Internal Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.2.2 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.2.3 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.3 Read for Ownership Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.3.1 Internal Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.3.2 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.3.3 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.4 Data Cache and Instruction Cache Invalidate Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.4.1 Internal Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.4.2 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.4.3 External Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.5 Castout Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.5.1 Internal Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.5.2 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.6 TLB Invalidate Entry, TLB Invalidate Entry Synchronize Operations'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.6.1 Internal Request State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.6.2 Response State Machine'
'1.3', 'RapidIO Interconnect Specification Part 7: System and Device Inter-operability Specification', 'Chapter 5 Globally Shared Memory Devices', '5.2.3.6.3 External Request State Machine'
